"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"2741",NA,"21 & 4 AVE GOWANUS","AVE","21 & 4 AVE GOWANUS AVE","21 & 4 AVE GOWANUS AVE","21ST & 4 AVE GOWANUS AVE","21ST & 4 AVE GOWANUS AVE"
"2742",250,"MARSHALL","ST","250 MARSHALL ST","250 MARSHALL ST","250 MARSHALL ST","250 MARSHALL ST"
"2743",32,"HUDSON AVE","AVE","32 HUDSON AVE","THIRTY-TWO HUDSON AVE","32 HUDSON AVE","THIRTY-TWO HUDSON AVE"
"2744",241,"ADAMS","ST","241 ADAMS ST","241 ADAMS ST","241 ADAMS ST","241 ADAMS ST"
"2745",NA,"3D AVE & 22D GOWANUS","AVE","3D AVE & 22D GOWANUS AVE","3D AVE & 22D GOWANUS AVE","3RDD AVE & 22D GOWANUS AVE","3RDD AVE & 22D GOWANUS AVE"
"2746",NA,"MYRTLE AVE & PEARL","AVE","MYRTLE AVE & PEARL AVE","MYRTLE AVE & PEARL AVE","MYRTLE AVE & PEARL AVE","MYRTLE AVE & PEARL AVE"
"2747",76,"HENRY C PINEAPPLE H 72 PINEAPPLE","ST","76 HENRY C PINEAPPLE H 72 PINEAPPLE ST","76 HENRY C PINEAPPLE H 72 PINEAPPLE ST","76 HENRY C PINEAPPLE H 72ND PINEAPPLE ST","76 HENRY C PINEAPPLE H 72ND PINEAPPLE ST"
"2748",189,"PEARL","ST","189 PEARL ST","189 PEARL ST","189 PEARL ST","189 PEARL ST"
"2749",75,"HUDSON AVE","AVE","75 HUDSON AVE","SEVENTY-FIVE HUDSON AVE","75 HUDSON AVE","SEVENTY-FIVE HUDSON AVE"
"2750",NA,"JAMAICA RD & PORTLAND AVE","AVE","JAMAICA RD & PORTLAND AVE","JAMAICA RD & PORTLAND AVE","JAMAICA RD & PORTLAND AVE","JAMAICA RD & PORTLAND AVE"
"2751",NA,"MYRTLE AVE & PRINCE","AVE","MYRTLE AVE & PRINCE AVE","MYRTLE AVE & PRINCE AVE","MYRTLE AVE & PRINCE AVE","MYRTLE AVE & PRINCE AVE"
"2752",12,"N JOHN Y H 8 BUTLER","ST","12 N JOHN Y H 8 BUTLER ST","12 N JOHN Y H 8 BUTLER ST","12 N JOHN Y H 8TH BUTLER ST","12 N JOHN Y H 8TH BUTLER ST"
"2753",NA,"NYH SYDNEY PL & STATE","ST","NYH SYDNEY PL & STATE ST","NYH SYDNEY PL & STATE ST","NYH SYDNEY PL & STATE ST","NYH SYDNEY PL & STATE ST"
"2754",67,"JOHNSON","ST","67 JOHNSON ST","67 JOHNSON ST","67 JOHNSON ST","67 JOHNSON ST"
"2755",203,"203 HENRY & STATE","ST","203 203 HENRY & STATE ST","203 203 HENRY & STATE ST","203 203RD HENRY & STATE ST","203 203RD HENRY & STATE ST"
"2756",10,"BUTLER","ST","10 BUTLER ST","10 BUTLER ST","10 BUTLER ST","10 BUTLER ST"
"2757",15,"HIGH","ST","15 HIGH ST","15 HIGH ST","15 HIGH ST","15 HIGH ST"
"2758",92,"SANDS","ST","92 SANDS ST","92 SANDS ST","92 SANDS ST","92 SANDS ST"
"2759",NA,"PINEAPPLE & WILLOW","ST","PINEAPPLE & WILLOW ST","PINEAPPLE & WILLOW ST","PINEAPPLE & WILLOW ST","PINEAPPLE & WILLOW ST"
"2760",77,"CLINTON & JAMAICA AVE","AVE","77 CLINTON & JAMAICA AVE","SEVENTY-SEVEN CLINTON & JAMAICA AVE","77 CLINTON & JAMAICA AVE","SEVENTY-SEVEN CLINTON & JAMAICA AVE"
"2761",NA,"ADELPHI & BEDFORD RD","ST","ADELPHI & BEDFORD RD ST","ADELPHI & BEDFORD RD ST","ADELPHI & BEDFORD RD ST","ADELPHI & BEDFORD RD ST"
"2762",7,"TILLARY","ST","7 TILLARY ST","7 TILLARY ST","7 TILLARY ST","7 TILLARY ST"
"2763",38,"N WALL Y H 7 TILLARY","ST","38 N WALL Y H 7 TILLARY ST","38 N WALL Y H 7 TILLARY ST","38 N WALL Y H 7TH TILLARY ST","38 N WALL Y H 7TH TILLARY ST"
"2764",131,"131 CT & WYCKOFF","CT","131 131 CT & WYCKOFF CT","131 131 CT & WYCKOFF CT","131 131ST CT & WYCKOFF CT","131 131ST CT & WYCKOFF CT"
"2765",83,"DUFFIELD","ST","83 DUFFIELD ST","83 DUFFIELD ST","83 DUFFIELD ST","83 DUFFIELD ST"
"2766",NA,"BOERUM & ATLANTIC","ST","BOERUM & ATLANTIC ST","BOERUM & ATLANTIC ST","BOERUM & ATLANTIC ST","BOERUM & ATLANTIC ST"
"2767",NA,"","ST",NA,NA,NA,NA
"2768",NA,"WALL & BROADWAY NYH BEDFORD CORNERS","AVE","WALL & BROADWAY NYH BEDFORD CORNERS AVE","WALL & BROADWAY NYH BEDFORD CORNERS AVE","WALL & BROADWAY NYH BEDFORD CORNERS AVE","WALL & BROADWAY NYH BEDFORD CORNERS AVE"
"2769",NA,"21 & 4 AVE GOWANUS","AVE","21 & 4 AVE GOWANUS AVE","21 & 4 AVE GOWANUS AVE","21ST & 4 AVE GOWANUS AVE","21ST & 4 AVE GOWANUS AVE"
"2770",113,"PACIFIC","ST","113 PACIFIC ST","113 PACIFIC ST","113 PACIFIC ST","113 PACIFIC ST"
"2771",164,"FULTON H 122","ST","164 FULTON H 122 ST","164 FULTON H 122 ST","164 FULTON H 122ND ST","164 FULTON H 122ND ST"
"2772",NA,"CLOVE RD BEDFORD","ST","CLOVE RD BEDFORD ST","CLOVE RD BEDFORD ST","CLOVE RD BEDFORD ST","CLOVE RD BEDFORD ST"
"2773",120,"SANDS SANDS","ST","120 SANDS SANDS ST","120 SANDS SANDS ST","120 SANDS SANDS ST","120 SANDS SANDS ST"
"2774",122,"SANDS","ST","122 SANDS ST","122 SANDS ST","122 SANDS ST","122 SANDS ST"
"2775",NA,"CHARITY SISTERS OF PAUL’S CONGRESS & CLINTON","ST","CHARITY SISTERS OF PAUL’S CONGRESS & CLINTON ST","CHARITY SISTERS OF PAUL’S CONGRESS & CLINTON ST","CHARITY SISTERS OF PAUL’S CONGRESS & CLINTON ST","CHARITY SISTERS OF PAUL’S CONGRESS & CLINTON ST"
"2776",NA,"ATLANTIC & BOERUM","ST","ATLANTIC & BOERUM ST","ATLANTIC & BOERUM ST","ATLANTIC & BOERUM ST","ATLANTIC & BOERUM ST"
"2777",NA,"LAFAYETTE & HUDSON AVE","AVE","LAFAYETTE & HUDSON AVE","LAFAYETTE & HUDSON AVE","LAFAYETTE & HUDSON AVE","LAFAYETTE & HUDSON AVE"
"2778",NA,"","ST",NA,NA,NA,NA
"2779",12,"12 COTTAGE ROW COLUMBIA & JORALEMON","ROW","12 12 COTTAGE ROW COLUMBIA & JORALEMON ROW","12 12 COTTAGE ROW COLUMBIA & JORALEMON ROW","12 12TH COTTAGE ROW COLUMBIA & JORALEMON ROW","12 12TH COTTAGE ROW COLUMBIA & JORALEMON ROW"
"2780",92,"HARRISON","ST","92 HARRISON ST","92 HARRISON ST","92 HARRISON ST","92 HARRISON ST"
"2781",203,"FULTON H 39 TILLARY","ST","203 FULTON H 39 TILLARY ST","203 FULTON H 39 TILLARY ST","203 FULTON H 39TH TILLARY ST","203 FULTON H 39TH TILLARY ST"
"2782",NA,"MYRTLE AVE & NAVY","AVE","MYRTLE AVE & NAVY AVE","MYRTLE AVE & NAVY AVE","MYRTLE AVE & NAVY AVE","MYRTLE AVE & NAVY AVE"
"2783",NA,"STAT.E & GARDEN","ST","STAT.E & GARDEN ST","STAT.E & GARDEN ST","STAT.E & GARDEN ST","STAT.E & GARDEN ST"
"2784",NA,"DEAN & BOERUM","ST","DEAN & BOERUM ST","DEAN & BOERUM ST","DEAN & BOERUM ST","DEAN & BOERUM ST"
"2785",2,"2 SYDNEY PL & JORALEMON","PL","2 2 SYDNEY PL & JORALEMON PL","2 2 SYDNEY PL & JORALEMON PL","2 2ND SYDNEY PL & JORALEMON PL","2 2ND SYDNEY PL & JORALEMON PL"
"2786",NA,"WARREN & BOND","ST","WARREN & BOND ST","WARREN & BOND ST","WARREN & BOND ST","WARREN & BOND ST"
"2787",81,"JORALEMON","ST","81 JORALEMON ST","81 JORALEMON ST","81 JORALEMON ST","81 JORALEMON ST"
"2788",12,"12 AND 14 LIVINGSTON & CLINTON","ST","12 12 AND 14 LIVINGSTON & CLINTON ST","12 12 AND 14 LIVINGSTON & CLINTON ST","12 12TH AND 14 LIVINGSTON & CLINTON ST","12 12TH AND 14 LIVINGSTON & CLINTON ST"
"2789",1,"GREEN LN","LN","1 GREEN LN","1 GREEN LN","1 GREEN LN","1 GREEN LN"
"2790",5,"DEGRAW","ST","5 DEGRAW ST","5 DEGRAW ST","5 DEGRAW ST","5 DEGRAW ST"
"2791",34,"FRONT","ST","34 FRONT ST","34 FRONT ST","34 FRONT ST","34 FRONT ST"
"2792",173,"173 JAY & CONCORD","ST","173 173 JAY & CONCORD ST","173 173 JAY & CONCORD ST","173 173RD JAY & CONCORD ST","173 173RD JAY & CONCORD ST"
"2793",139,"CT H 219 ATLANTIC","ST","139 CT H 219 ATLANTIC ST","139 CT H 219 ATLANTIC ST","139 CT H 219TH ATLANTIC ST","139 CT H 219TH ATLANTIC ST"
"2794",NA,"RAYMOND & BOLIVAR","ST","RAYMOND & BOLIVAR ST","RAYMOND & BOLIVAR ST","RAYMOND & BOLIVAR ST","RAYMOND & BOLIVAR ST"
"2795",10,"18 GOWANUS","ST","10 18 GOWANUS ST","10 18 GOWANUS ST","10 18TH GOWANUS ST","10 18TH GOWANUS ST"
"2796",NA,"WILLOUGHBY & NOSTRAND AVE","AVE","WILLOUGHBY & NOSTRAND AVE","WILLOUGHBY & NOSTRAND AVE","WILLOUGHBY & NOSTRAND AVE","WILLOUGHBY & NOSTRAND AVE"
"2797",NA,"3D AVE & 18 GOWANUS","AVE","3D AVE & 18 GOWANUS AVE","3D AVE & 18 GOWANUS AVE","3RDD AVE & 18 GOWANUS AVE","3RDD AVE & 18 GOWANUS AVE"
"2798",12,"N PINE Y H 87 WILLOW","ST","12 N PINE Y H 87 WILLOW ST","12 N PINE Y H 87 WILLOW ST","12 N PINE Y H 87TH WILLOW ST","12 N PINE Y H 87TH WILLOW ST"
"2799",94,"WILLOW","ST","94 WILLOW ST","94 WILLOW ST","94 WILLOW ST","94 WILLOW ST"
"2800",NA,"","ST",NA,NA,NA,NA
"2801",99,"MYRTLE AVE","AVE","99 MYRTLE AVE","NINETY-NINE MYRTLE AVE","99 MYRTLE AVE","NINETY-NINE MYRTLE AVE"
"2802",NA,"N Y H 90 DUFFIELD","ST","N Y H 90 DUFFIELD ST","N Y H 90 DUFFIELD ST","N Y H 90TH DUFFIELD ST","N Y H 90TH DUFFIELD ST"
"2803",180,"MYRTLE AVE","AVE","180 MYRTLE AVE","ONE HUNDRED EIGHTY MYRTLE AVE","180 MYRTLE AVE","ONE HUNDRED EIGHTY MYRTLE AVE"
"2804",3,"GARDEN","ST","3 GARDEN ST","3 GARDEN ST","3 GARDEN ST","3 GARDEN ST"
"2805",43,"FULTON C FRONT H 34 FRONT","ST","43 FULTON C FRONT H 34 FRONT ST","43 FULTON C FRONT H 34 FRONT ST","43 FULTON C FRONT H 34TH FRONT ST","43 FULTON C FRONT H 34TH FRONT ST"
"2806",69,"NASSAU AND BRG C JOHNSON H","BRG","69 NASSAU AND BRG C JOHNSON H BRG","69 NASSAU AND BRG C JOHNSON H BRG","69 NASSAU AND BRG C JOHNSON H BRG","69 NASSAU AND BRG C JOHNSON H BRG"
"2807",151,"GOLD","ST","151 GOLD ST","151 GOLD ST","151 GOLD ST","151 GOLD ST"
"2808",NA,"SAIL MAKE.R CLASSON AVE & DE KALB AVE 232 BRG","AVE","SAIL MAKE.R CLASSON AVE & DE KALB AVE 232 BRG AVE","SAIL MAKE.R CLASSON AVE & DE KALB AVE 232 BRG AVE","SAIL MAKE.R CLASSON AVE & DE KALB AVE 232ND BRG AVE","SAIL MAKE.R CLASSON AVE & DE KALB AVE 232ND BRG AVE"
"2809",NA,"N Y H 27 WILLOUGHBY","ST","N Y H 27 WILLOUGHBY ST","N Y H 27 WILLOUGHBY ST","N Y H 27TH WILLOUGHBY ST","N Y H 27TH WILLOUGHBY ST"
"2810",NA,"BOARDING 80 HENRY","ST","BOARDING 80 HENRY ST","BOARDING 80 HENRY ST","BOARDING 80TH HENRY ST","BOARDING 80TH HENRY ST"
"2811",NA,"S3 Y’ORK","ST","S3 Y’ORK ST","S3 Y’ORK ST","S3RD Y’ORK ST","S3RD Y’ORK ST"
"2812",NA,"CHISHOLM WALTER. BROOKLYN GRAMMAR SCHOOL ATLANTIC & HENRY","ST","CHISHOLM WALTER. BROOKLYN GRAMMAR SCHOOL ATLANTIC & HENRY ST","CHISHOLM WALTER. BROOKLYN GRAMMAR SCHOOL ATLANTIC & HENRY ST","CHISHOLM WALTER. BROOKLYN GRAMMAR SCHOOL ATLANTIC & HENRY ST","CHISHOLM WALTER. BROOKLYN GRAMMAR SCHOOL ATLANTIC & HENRY ST"
"2813",NA,"BROADWAY & RECTOR NYH 100","AVE","BROADWAY & RECTOR NYH 100 AVE","BROADWAY & RECTOR NYH 100 AVE","BROADWAY & RECTOR NYH 100TH AVE","BROADWAY & RECTOR NYH 100TH AVE"
"2814",NA,"COLUMBIA","ST","COLUMBIA ST","COLUMBIA ST","COLUMBIA ST","COLUMBIA ST"
"2815",NA,"NYH PIERREPONT & WILLOW","PIER","NYH PIERREPONT & WILLOW PIER","NYH PIERREPONT & WILLOW PIER","NYH PIERREPONT & WILLOW PIER","NYH PIERREPONT & WILLOW PIER"
"2816",147,"JAY","ST","147 JAY ST","147 JAY ST","147 JAY ST","147 JAY ST"
"2817",NA,"CT & 4 PL","PL","CT & 4 PL","CT & 4 PL","CT & 4TH PL","CT & 4TH PL"
"2818",NA,"NAVY SHADES NAVY & YORK AND 20U YORK","ST","NAVY SHADES NAVY & YORK AND 20U YORK ST","NAVY SHADES NAVY & YORK AND 20U YORK ST","NAVY SHADES NAVY & YORK AND 20THU YORK ST","NAVY SHADES NAVY & YORK AND 20THU YORK ST"
"2819",21,"DOUGLASS","ST","21 DOUGLASS ST","21 DOUGLASS ST","21 DOUGLASS ST","21 DOUGLASS ST"
"2820",103,"FULTON","ST","103 FULTON ST","103 FULTON ST","103 FULTON ST","103 FULTON ST"
"2821",31,"WILLOW PL","PL","31 WILLOW PL","31 WILLOW PL","31 WILLOW PL","31 WILLOW PL"
"2822",NA,"BRG B YORK AND FRONT H 137 HIGH","ST","BRG B YORK AND FRONT H 137 HIGH ST","BRG B YORK AND FRONT H 137 HIGH ST","BRG B YORK AND FRONT H 137TH HIGH ST","BRG B YORK AND FRONT H 137TH HIGH ST"
"2823",47,"TALMAN","ST","47 TALMAN ST","47 TALMAN ST","47 TALMAN ST","47 TALMAN ST"
"2824",NA,"CHRISTY NICHOLAS LABORER 27 STATE","ST","CHRISTY NICHOLAS LABORER 27 STATE ST","CHRISTY NICHOLAS LABORER 27 STATE ST","CHRISTY NICHOLAS LABORER 27TH STATE ST","CHRISTY NICHOLAS LABORER 27TH STATE ST"
"2825",NA,"MER. 1S9 PEARL NYH 237 WASHINGTON","ST","MER. 1S9 PEARL NYH 237 WASHINGTON ST","MER. 1S9 PEARL NYH 237 WASHINGTON ST","MER. 1STS9 PEARL NYH 237 WASHINGTON ST","MER. 1STS9 PEARL NYH 237 WASHINGTON ST"
"2826",NA,"N Y H 229 HICKS","ST","N Y H 229 HICKS ST","N Y H 229 HICKS ST","N Y H 229TH HICKS ST","N Y H 229TH HICKS ST"
"2827",136,"LIVINGSTON & SMITH ALDERMAN 5","ST","136 LIVINGSTON & SMITH ALDERMAN 5 ST","136 LIVINGSTON & SMITH ALDERMAN 5 ST","136 LIVINGSTON & SMITH ALDERMAN 5TH ST","136 LIVINGSTON & SMITH ALDERMAN 5TH ST"
"2828",NA,"ATTORNEY WARD) FULTON C MYRTLE AVE H 135 SANDS","AVE","ATTORNEY WARD) FULTON C MYRTLE AVE H 135 SANDS AVE","ATTORNEY WARD) FULTON C MYRTLE AVE H 135 SANDS AVE","ATTORNEY WARD) FULTON C MYRTLE AVE H 135TH SANDS AVE","ATTORNEY WARD) FULTON C MYRTLE AVE H 135TH SANDS AVE"
"2829",NA,"N Y H 117 HENRY","ST","N Y H 117 HENRY ST","N Y H 117 HENRY ST","N Y H 117TH HENRY ST","N Y H 117TH HENRY ST"
"2830",NA,"CHURCHES—SEE INDEX","ST","CHURCHES—SEE INDEX ST","CHURCHES—SEE INDEX ST","CHURCHES—SEE INDEX ST","CHURCHES—SEE INDEX ST"
"2831",76,"HENRY","ST","76 HENRY ST","76 HENRY ST","76 HENRY ST","76 HENRY ST"
"2832",1,"PLATT NYH 129 HENRY","ST","1 PLATT NYH 129 HENRY ST","1 PLATT NYH 129 HENRY ST","1 PLATT NYH 129TH HENRY ST","1 PLATT NYH 129TH HENRY ST"
"2833",82,"MAIDEN N LN Y H 24 BUTLER","LN","82 MAIDEN N LN Y H 24 BUTLER LN","82 MAIDEN N LN Y H 24 BUTLER LN","82 MAIDEN N LN Y H 24TH BUTLER LN","82 MAIDEN N LN Y H 24TH BUTLER LN"
"2834",165,"HUDSON AVE","AVE","165 HUDSON AVE","ONE HUNDRED SIXTY-FIVE HUDSON AVE","165 HUDSON AVE","ONE HUNDRED SIXTY-FIVE HUDSON AVE"
"2835",NA,"8S WASHINGTON","ST","8S WASHINGTON ST","8S WASHINGTON ST","8THS WASHINGTON ST","8THS WASHINGTON ST"
"2836",41,"LITTLE","ST","41 LITTLE ST","41 LITTLE ST","41 LITTLE ST","41 LITTLE ST"
"2837",NA,"CRANBERRY & HENRY ALBERT POWELL KEEPER","ST","CRANBERRY & HENRY ALBERT POWELL KEEPER ST","CRANBERRY & HENRY ALBERT POWELL KEEPER ST","CRANBERRY & HENRY ALBERT POWELL KEEPER ST","CRANBERRY & HENRY ALBERT POWELL KEEPER ST"
"2838",NA,"79 WILLOW & CLARK","ST","79 WILLOW & CLARK ST","79 WILLOW & CLARK ST","79TH WILLOW & CLARK ST","79TH WILLOW & CLARK ST"
"2839",68,"N CEDAR Y H 41 PIERREPONT","PIER","68 N CEDAR Y H 41 PIERREPONT PIER","68 N CEDAR Y H 41 PIERREPONT PIER","68 N CEDAR Y H 41ST PIERREPONT PIER","68 N CEDAR Y H 41ST PIERREPONT PIER"
"2840",NA,"BUTLER & HOYT","ST","BUTLER & HOYT ST","BUTLER & HOYT ST","BUTLER & HOYT ST","BUTLER & HOYT ST"
"2841",2,"LITTLE DOCK","ST","2 LITTLE DOCK ST","2 LITTLE DOCK ST","2 LITTLE DOCK ST","2 LITTLE DOCK ST"
"2842",54,"STANTON","ST","54 STANTON ST","54 STANTON ST","54 STANTON ST","54 STANTON ST"
"2843",NA,"LIVINGSTON & DEBEVOSE","ST","LIVINGSTON & DEBEVOSE ST","LIVINGSTON & DEBEVOSE ST","LIVINGSTON & DEBEVOSE ST","LIVINGSTON & DEBEVOSE ST"
"2844",NA,"L I BANK H 12 FULTON","ST","L I BANK H 12 FULTON ST","L I BANK H 12 FULTON ST","L I BANK H 12TH FULTON ST","L I BANK H 12TH FULTON ST"
"2845",NA,"N Y H 75 CLARKT","ST","N Y H 75 CLARKT ST","N Y H 75 CLARKT ST","N Y H 75TH CLARKT ST","N Y H 75TH CLARKT ST"
"2846",53,"JAY","ST","53 JAY ST","53 JAY ST","53 JAY ST","53 JAY ST"
"2847",NA,"VINE & COLUMBIA","ST","VINE & COLUMBIA ST","VINE & COLUMBIA ST","VINE & COLUMBIA ST","VINE & COLUMBIA ST"
"2848",224,"ADAMS","ST","224 ADAMS ST","224 ADAMS ST","224 ADAMS ST","224 ADAMS ST"
"2849",176,"NASSAU","ST","176 NASSAU ST","176 NASSAU ST","176 NASSAU ST","176 NASSAU ST"
"2850",76,"HUDSON AVE","AVE","76 HUDSON AVE","SEVENTY-SIX HUDSON AVE","76 HUDSON AVE","SEVENTY-SIX HUDSON AVE"
"2851",262,"MARSHAL]","ST","262 MARSHAL] ST","262 MARSHAL] ST","262 MARSHAL] ST","262 MARSHAL] ST"
"2852",10,"JAY","ST","10 JAY ST","10 JAY ST","10 JAY ST","10 JAY ST"
"2853",66,"66 WALL NYH SMITH & LIVINGSTON","ST","66 66 WALL NYH SMITH & LIVINGSTON ST","66 66 WALL NYH SMITH & LIVINGSTON ST","66 66TH WALL NYH SMITH & LIVINGSTON ST","66 66TH WALL NYH SMITH & LIVINGSTON ST"
"2854",NA,"CLINTON & PRESIDENT","ST","CLINTON & PRESIDENT ST","CLINTON & PRESIDENT ST","CLINTON & PRESIDENT ST","CLINTON & PRESIDENT ST"
"2855",25,"N NASSAU Y” H 8 SYDNEY PL","PL","25 N NASSAU Y” H 8 SYDNEY PL","25 N NASSAU Y” H 8 SYDNEY PL","25 N NASSAU Y” H 8TH SYDNEY PL","25 N NASSAU Y” H 8TH SYDNEY PL"
"2856",49,"N JOHN Y H 108 PROSPECT","ST","49 N JOHN Y H 108 PROSPECT ST","49 N JOHN Y H 108 PROSPECT ST","49 N JOHN Y H 108TH PROSPECT ST","49 N JOHN Y H 108TH PROSPECT ST"
"2857",NA,"SAUDS & NAVY","ST","SAUDS & NAVY ST","SAUDS & NAVY ST","SAUDS & NAVY ST","SAUDS & NAVY ST"
"2858",NA,"CLINTON & CARROLL","ST","CLINTON & CARROLL ST","CLINTON & CARROLL ST","CLINTON & CARROLL ST","CLINTON & CARROLL ST"
"2859",NA,"COLUMBIA & AMITY","ST","COLUMBIA & AMITY ST","COLUMBIA & AMITY ST","COLUMBIA & AMITY ST","COLUMBIA & AMITY ST"
"2860",NA,"JAMAICA RD BEDFORD","ST","JAMAICA RD BEDFORD ST","JAMAICA RD BEDFORD ST","JAMAICA RD BEDFORD ST","JAMAICA RD BEDFORD ST"
"2861",121,"HIGH","ST","121 HIGH ST","121 HIGH ST","121 HIGH ST","121 HIGH ST"
"2862",NA,"HICKS & LUQUEER","ST","HICKS & LUQUEER ST","HICKS & LUQUEER ST","HICKS & LUQUEER ST","HICKS & LUQUEER ST"
"2863",147,"BRG","ST","147 BRG ST","147 BRG ST","147 BRG ST","147 BRG ST"
"2864",NA,"COLUMBIA & HARRISON","ST","COLUMBIA & HARRISON ST","COLUMBIA & HARRISON ST","COLUMBIA & HARRISON ST","COLUMBIA & HARRISON ST"
"2865",37,"SYDNEY PL","PL","37 SYDNEY PL","37 SYDNEY PL","37 SYDNEY PL","37 SYDNEY PL"
"2866",20,"CONCORD","ST","20 CONCORD ST","20 CONCORD ST","20 CONCORD ST","20 CONCORD ST"
"2867",112,"DEGRAW","ST","112 DEGRAW ST","112 DEGRAW ST","112 DEGRAW ST","112 DEGRAW ST"
"2868",NA,"ATT’Y HENRY B SACKETT AND UNION","ST","ATT’Y HENRY B SACKETT AND UNION ST","ATT’Y HENRY B SACKETT AND UNION ST","ATT’Y HENRY B SACKETT AND UNION ST","ATT’Y HENRY B SACKETT AND UNION ST"
"2869",249,"STATE","ST","249 STATE ST","249 STATE ST","249 STATE ST","249 STATE ST"
"2870",NA,"SMITH & DEGRAW","ST","SMITH & DEGRAW ST","SMITH & DEGRAW ST","SMITH & DEGRAW ST","SMITH & DEGRAW ST"
"2871",NA,"","ST",NA,NA,NA,NA
"2872",NA,"YVARREN & NEVINS","ST","YVARREN & NEVINS ST","YVARREN & NEVINS ST","YVARREN & NEVINS ST","YVARREN & NEVINS ST"
"2873",49,"MIDDAGH","ST","49 MIDDAGH ST","49 MIDDAGH ST","49 MIDDAGH ST","49 MIDDAGH ST"
"2874",NA,"FLUSHING & PARK AVE","AVE","FLUSHING & PARK AVE","FLUSHING & PARK AVE","FLUSHING & PARK AVE","FLUSHING & PARK AVE"
"2875",83,"ORANGE","ST","83 ORANGE ST","83 ORANGE ST","83 ORANGE ST","83 ORANGE ST"
"2876",186,"WASHINGTON","ST","186 WASHINGTON ST","186 WASHINGTON ST","186 WASHINGTON ST","186 WASHINGTON ST"
"2877",105,"HICKS","ST","105 HICKS ST","105 HICKS ST","105 HICKS ST","105 HICKS ST"
"2878",NA,"MYRTLE AVE & STEUBEN","ST","MYRTLE AVE & STEUBEN ST","MYRTLE AVE & STEUBEN ST","MYRTLE AVE & STEUBEN ST","MYRTLE AVE & STEUBEN ST"
"2879",67,"PROSPECT","ST","67 PROSPECT ST","67 PROSPECT ST","67 PROSPECT ST","67 PROSPECT ST"
"2880",NA,"22D & 5 AVE GOWANUS","AVE","22D & 5 AVE GOWANUS AVE","22D & 5 AVE GOWANUS AVE","22NDD & 5 AVE GOWANUS AVE","22NDD & 5 AVE GOWANUS AVE"
"2881",NA,"WASHINGTON & FULTON AVE","AVE","WASHINGTON & FULTON AVE","WASHINGTON & FULTON AVE","WASHINGTON & FULTON AVE","WASHINGTON & FULTON AVE"
"2882",NA,"CALVARY CHURCH H 356 PEARL","ST","CALVARY CHURCH H 356 PEARL ST","CALVARY CHURCH H 356 PEARL ST","CALVARY CHURCH H 356TH PEARL ST","CALVARY CHURCH H 356TH PEARL ST"
"2883",77,"DEGRAW","ST","77 DEGRAW ST","77 DEGRAW ST","77 DEGRAW ST","77 DEGRAW ST"
"2884",NA,"3D AVE GOWANUS","AVE","3D AVE GOWANUS AVE","3D AVE GOWANUS AVE","3RDD AVE GOWANUS AVE","3RDD AVE GOWANUS AVE"
"2885",NA,"1 JOHNSON & FULTON","ST","1 JOHNSON & FULTON ST","1 JOHNSON & FULTON ST","1ST JOHNSON & FULTON ST","1ST JOHNSON & FULTON ST"
"2886",177,"TILLARY","ST","177 TILLARY ST","177 TILLARY ST","177 TILLARY ST","177 TILLARY ST"
"2887",NA,"FLEET & WILLOUGHBY","ST","FLEET & WILLOUGHBY ST","FLEET & WILLOUGHBY ST","FLEET & WILLOUGHBY ST","FLEET & WILLOUGHBY ST"
"2888",56,"CT","ST","56 CT ST","56 CT ST","56 CT ST","56 CT ST"
"2889",NA,"MYRTLE AVE & SANDFORD","AVE","MYRTLE AVE & SANDFORD AVE","MYRTLE AVE & SANDFORD AVE","MYRTLE AVE & SANDFORD AVE","MYRTLE AVE & SANDFORD AVE"
"2890",25,"25 SACKETT & SMITH","ST","25 25 SACKETT & SMITH ST","25 25 SACKETT & SMITH ST","25 25TH SACKETT & SMITH ST","25 25TH SACKETT & SMITH ST"
"2891",94,"N BROADWAY Y H 83 STATE","ST","94 N BROADWAY Y H 83 STATE ST","94 N BROADWAY Y H 83 STATE ST","94 N BROADWAY Y H 83RD STATE ST","94 N BROADWAY Y H 83RD STATE ST"
"2892",NA,"LADIES’ SHOE STORE 267 WASHINGTON H 242 PEARL","ST","LADIES’ SHOE STORE 267 WASHINGTON H 242 PEARL ST","LADIES’ SHOE STORE 267 WASHINGTON H 242 PEARL ST","LADIES’ SHOE STORE 267TH WASHINGTON H 242 PEARL ST","LADIES’ SHOE STORE 267TH WASHINGTON H 242 PEARL ST"
"2893",205,"N BROADWAY Y H 172 ADAMS","AVE","205 N BROADWAY Y H 172 ADAMS AVE","TWO HUNDRED FIVE N BROADWAY Y H 172 ADAMS AVE","205 N BROADWAY Y H 172ND ADAMS AVE","TWO HUNDRED FIVE N BROADWAY Y H 172ND ADAMS AVE"
"2894",NA,"POWERS & SCHERMERHORN","ST","POWERS & SCHERMERHORN ST","POWERS & SCHERMERHORN ST","POWERS & SCHERMERHORN ST","POWERS & SCHERMERHORN ST"
"2895",186,"WASHINGTON","ST","186 WASHINGTON ST","186 WASHINGTON ST","186 WASHINGTON ST","186 WASHINGTON ST"
"2896",35,"TALMAN","ST","35 TALMAN ST","35 TALMAN ST","35 TALMAN ST","35 TALMAN ST"
"2897",11,"STATE","ST","11 STATE ST","11 STATE ST","11 STATE ST","11 STATE ST"
