"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"811",261,"BLEECKER","ST","261 BLEECKER ST","261 BLEECKER ST","261 BLEECKER ST","261 BLEECKER ST"
"812",29,"BARCLAY","ST","29 BARCLAY ST","29 BARCLAY ST","29 BARCLAY ST","29 BARCLAY ST"
"813",NA,"RIVINGTON & LEWIS","ST","RIVINGTON & LEWIS ST","RIVINGTON & LEWIS ST","RIVINGTON & LEWIS ST","RIVINGTON & LEWIS ST"
"814",128,"BARROW","ST","128 BARROW ST","128 BARROW ST","128 BARROW ST","128 BARROW ST"
"815",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"816",92,"FULTON","ST","92 FULTON ST","92 FULTON ST","92 FULTON ST","92 FULTON ST"
"817",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"818",NA,"CANAL & VARICK","ST","CANAL & VARICK ST","CANAL & VARICK ST","CANAL & VARICK ST","CANAL & VARICK ST"
"819",64,"CARMINE","ST","64 CARMINE ST","64 CARMINE ST","64 CARMINE ST","64 CARMINE ST"
"820",NA,"ORCHARD & STANTON","ST","ORCHARD & STANTON ST","ORCHARD & STANTON ST","ORCHARD & STANTON ST","ORCHARD & STANTON ST"
"821",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"822",1,"2","ST","1 2 ST","1 2 ST","1 2ND ST","1 2ND ST"
"823",119,"GREENE","ST","119 GREENE ST","119 GREENE ST","119 GREENE ST","119 GREENE ST"
"824",NA,"AVE. C & 10","AVE","AVE. C & 10 AVE","AVE. C & 10 AVE","AVE. C & 10TH AVE","AVE. C & 10TH AVE"
"825",21,"E 15","ST","21 E 15 ST","21 E 15 ST","21 E 15TH ST","21 E 15TH ST"
"826",17,"ELDRIDGE","ST","17 ELDRIDGE ST","17 ELDRIDGE ST","17 ELDRIDGE ST","17 ELDRIDGE ST"
"827",NA,"10 & AVE. B.","AVE","10 & AVE. B. AVE","10 & AVE. B. AVE","10TH & AVE. B. AVE","10TH & AVE. B. AVE"
"828",NA,"UNION PL & E 15","PL","UNION PL & E 15 PL","UNION PL & E 15 PL","UNION PL & E 15TH PL","UNION PL & E 15TH PL"
"829",28,"FRONT","ST","28 FRONT ST","28 FRONT ST","28 FRONT ST","28 FRONT ST"
"830",58,"BROOME","ST","58 BROOME ST","58 BROOME ST","58 BROOME ST","58 BROOME ST"
"831",NA,"CHI","ST","CHI ST","CHI ST","CHI ST","CHI ST"
"832",NA,"WIDANDRONICUS,33 HOWARD","ST","WIDANDRONICUS,33 HOWARD ST","WIDANDRONICUS,33 HOWARD ST","WIDANDRONICUS,33RD HOWARD ST","WIDANDRONICUS,33RD HOWARD ST"
"833",NA,"4","ST","4 ST","4 ST","4TH ST","4TH ST"
"834",NA,"GREENWICH & BARCLAY","ST","GREENWICH & BARCLAY ST","GREENWICH & BARCLAY ST","GREENWICH & BARCLAY ST","GREENWICH & BARCLAY ST"
"835",289,"BROADWAY","AVE","289 BROADWAY AVE","TWO HUNDRED EIGHTY-NINE BROADWAY AVE","289 BROADWAY AVE","TWO HUNDRED EIGHTY-NINE BROADWAY AVE"
"836",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"837",83,"83","ST","83 83 ST","83 83 ST","83 83RD ST","83 83RD ST"
"838",222,"GREENE","ST","222 GREENE ST","222 GREENE ST","222 GREENE ST","222 GREENE ST"
"839",NA,"11","ST","11 ST","11 ST","11TH ST","11TH ST"
"840",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"841",111,"DIVISION","ST","111 DIVISION ST","111 DIVISION ST","111 DIVISION ST","111 DIVISION ST"
"842",181,"W 15","ST","181 W 15 ST","181 W 15 ST","181 W 15TH ST","181 W 15TH ST"
"843",65,"MACDOUGAL","ST","65 MACDOUGAL ST","65 MACDOUGAL ST","65 MACDOUGAL ST","65 MACDOUGAL ST"
"844",54,"CARMINE","ST","54 CARMINE ST","54 CARMINE ST","54 CARMINE ST","54 CARMINE ST"
"845",NA,"NORFOLK & RIVINGTON","ST","NORFOLK & RIVINGTON ST","NORFOLK & RIVINGTON ST","NORFOLK & RIVINGTON ST","NORFOLK & RIVINGTON ST"
"846",NA,"E FOOT 25","ST","E FOOT 25 ST","E FOOT 25 ST","E FOOT 25TH ST","E FOOT 25TH ST"
"847",23,"BAYARD","ST","23 BAYARD ST","23 BAYARD ST","23 BAYARD ST","23 BAYARD ST"
"848",435,"PEARL","ST","435 PEARL ST","435 PEARL ST","435 PEARL ST","435 PEARL ST"
"849",215,"BROOME","ST","215 BROOME ST","215 BROOME ST","215 BROOME ST","215 BROOME ST"
"850",NA,"HOSPITAL","ST","HOSPITAL ST","HOSPITAL ST","HOSPITAL ST","HOSPITAL ST"
"851",NA,"W FOOT 29","ST","W FOOT 29 ST","W FOOT 29 ST","W FOOT 29TH ST","W FOOT 29TH ST"
"852",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"853",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"854",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"855",67,"WALL AND 167 BOWERY","ST","67 WALL AND 167 BOWERY ST","67 WALL AND 167 BOWERY ST","67 WALL AND 167TH BOWERY ST","67 WALL AND 167TH BOWERY ST"
"856",61,"WALL","ST","61 WALL ST","61 WALL ST","61 WALL ST","61 WALL ST"
"857",150,"BROOME","ST","150 BROOME ST","150 BROOME ST","150 BROOME ST","150 BROOME ST"
"858",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"859",333,"6","ST","333 6 ST","333 6 ST","333 6TH ST","333 6TH ST"
"860",NA,"BROOKLYN","ST","BROOKLYN ST","BROOKLYN ST","BROOKLYN ST","BROOKLYN ST"
"861",47,"GOUVERNEUR","ST","47 GOUVERNEUR ST","47 GOUVERNEUR ST","47 GOUVERNEUR ST","47 GOUVERNEUR ST"
"862",138,"FORSYTH","ST","138 FORSYTH ST","138 FORSYTH ST","138 FORSYTH ST","138 FORSYTH ST"
"863",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"864",89,"FRONT , EARLES","ST","89 FRONT , EARLES ST","89 FRONT , EARLES ST","89 FRONT , EARLES ST","89 FRONT , EARLES ST"
"865",65,"BOWRY","ST","65 BOWRY ST","65 BOWRY ST","65 BOWRY ST","65 BOWRY ST"
"866",89,"CANAL","ST","89 CANAL ST","89 CANAL ST","89 CANAL ST","89 CANAL ST"
"867",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"868",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"869",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"870",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"871",NA,"Ã¢ÂÂ DELANCEY","ST","Ã¢ÂÂ DELANCEY ST","Ã¢ÂÂ DELANCEY ST","Ã¢ÂÂ DELANCEY ST","Ã¢ÂÂ DELANCEY ST"
"872",197,"FULTON","ST","197 FULTON ST","197 FULTON ST","197 FULTON ST","197 FULTON ST"
"873",NA,"E 26 & LEXINGTON AVE","AVE","E 26 & LEXINGTON AVE","E 26 & LEXINGTON AVE","E 26TH & LEXINGTON AVE","E 26TH & LEXINGTON AVE"
"874",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"875",NA,"FOOT OF VESEY","ST","FOOT OF VESEY ST","FOOT OF VESEY ST","FOOT OF VESEY ST","FOOT OF VESEY ST"
"876",139,"BOWERY","ST","139 BOWERY ST","139 BOWERY ST","139 BOWERY ST","139 BOWERY ST"
"877",36,"SCAMMEL","ST","36 SCAMMEL ST","36 SCAMMEL ST","36 SCAMMEL ST","36 SCAMMEL ST"
"878",215,"4","ST","215 4 ST","215 4 ST","215 4TH ST","215 4TH ST"
"879",NA,"G2 GOUVERNEUR","ST","G2 GOUVERNEUR ST","G2 GOUVERNEUR ST","G2ND GOUVERNEUR ST","G2ND GOUVERNEUR ST"
"880",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"881",NA,"NASSAU,B FLATBUSH","ST","NASSAU,B FLATBUSH ST","NASSAU,B FLATBUSH ST","NASSAU,B FLATBUSH ST","NASSAU,B FLATBUSH ST"
"882",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"883",NA,"","ST",NA,NA,NA,NA
"884",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"885",36,"SCAMMEL","ST","36 SCAMMEL ST","36 SCAMMEL ST","36 SCAMMEL ST","36 SCAMMEL ST"
"886",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"887",NA,"4)OARDING,T504 GRAND","ST","4)OARDING,T504 GRAND ST","4)OARDING,T504 GRAND ST","4TH)OARDING,T504 GRAND ST","4TH)OARDING,T504 GRAND ST"
"888",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"889",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"890",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"891",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"892",132,"PEARL , RATHBUNS","ST","132 PEARL , RATHBUNS ST","132 PEARL , RATHBUNS ST","132 PEARL , RATHBUNS ST","132 PEARL , RATHBUNS ST"
"893",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"894",35,"W B.WAY","ST","35 W B.WAY ST","35 W B.WAY ST","35 W B.WAY ST","35 W B.WAY ST"
"895",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"896",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"897",35,"NAV10","ST","35 NAV10 ST","35 NAV10 ST","35 NAV10TH ST","35 NAV10TH ST"
"898",NA,"R87G.WICH AVE.","AVE","R87G.WICH AVE. AVE","R87G.WICH AVE. AVE","R87THG.WICH AVE. AVE","R87THG.WICH AVE. AVE"
"899",130,"PEARL , JUDSONS","ST","130 PEARL , JUDSONS ST","130 PEARL , JUDSONS ST","130 PEARL , JUDSONS ST","130 PEARL , JUDSONS ST"
"900",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"901",9,"41","ST","9 41 ST","9 41 ST","9 41ST ST","9 41ST ST"
"902",NA,"COF","ST","COF ST","COF ST","COF ST","COF ST"
"903",9,"CHRYSTIE","ST","9 CHRYSTIE ST","9 CHRYSTIE ST","9 CHRYSTIE ST","9 CHRYSTIE ST"
"904",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"905",356,"BLEECKER","ST","356 BLEECKER ST","356 BLEECKER ST","356 BLEECKER ST","356 BLEECKER ST"
"906",116,"W 13","ST","116 W 13 ST","116 W 13 ST","116 W 13TH ST","116 W 13TH ST"
"907",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"908",52,"ELDRIDGE","ST","52 ELDRIDGE ST","52 ELDRIDGE ST","52 ELDRIDGE ST","52 ELDRIDGE ST"
"909",2,"E BROADWAY","AVE","2 E BROADWAY AVE","TWO E BROADWAY AVE","2 E BROADWAY AVE","TWO E BROADWAY AVE"
"910",NA,"93CHARLTON","ST","93CHARLTON ST","93CHARLTON ST","93RDCHARLTON ST","93RDCHARLTON ST"
"911",31,"CARMINE","ST","31 CARMINE ST","31 CARMINE ST","31 CARMINE ST","31 CARMINE ST"
"912",NA,"4","ST","4 ST","4 ST","4TH ST","4TH ST"
"913",448,"GRAND","ST","448 GRAND ST","448 GRAND ST","448 GRAND ST","448 GRAND ST"
"914",417,"GRAND","ST","417 GRAND ST","417 GRAND ST","417 GRAND ST","417 GRAND ST"
"915",NA,"1Q4 WALL","ST","1Q4 WALL ST","1Q4 WALL ST","1STQ4 WALL ST","1STQ4 WALL ST"
"916",383,"GRAND","ST","383 GRAND ST","383 GRAND ST","383 GRAND ST","383 GRAND ST"
"917",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"918",NA,"","ST",NA,NA,NA,NA
"919",218,"BOWERY","ST","218 BOWERY ST","218 BOWERY ST","218 BOWERY ST","218 BOWERY ST"
"920",352,"BOWERY","ST","352 BOWERY ST","352 BOWERY ST","352 BOWERY ST","352 BOWERY ST"
"921",352,"BOWERY","ST","352 BOWERY ST","352 BOWERY ST","352 BOWERY ST","352 BOWERY ST"
"922",352,"BOWERY","ST","352 BOWERY ST","352 BOWERY ST","352 BOWERY ST","352 BOWERY ST"
"923",21,"ELDRIDGE","ST","21 ELDRIDGE ST","21 ELDRIDGE ST","21 ELDRIDGE ST","21 ELDRIDGE ST"
"924",NA,"168CLINTON","ST","168CLINTON ST","168CLINTON ST","168THCLINTON ST","168THCLINTON ST"
"925",20,"146","ST","20 146 ST","20 146 ST","20 146TH ST","20 146TH ST"
"926",249,"DIVISION","ST","249 DIVISION ST","249 DIVISION ST","249 DIVISION ST","249 DIVISION ST"
"927",170,"CHATHAM,1120 OLIVER","ST","170 CHATHAM,1120 OLIVER ST","170 CHATHAM,1120 OLIVER ST","170 CHATHAM,1 120TH OLIVER ST","170 CHATHAM,1 120TH OLIVER ST"
"928",NA,"SURGINSTRUMENT MKR131 CANNON","ST","SURGINSTRUMENT MKR131 CANNON ST","SURGINSTRUMENT MKR131 CANNON ST","SURGINSTRUMENT MKR131ST CANNON ST","SURGINSTRUMENT MKR131ST CANNON ST"
"929",20,"COTTAGE PL","PL","20 COTTAGE PL","20 COTTAGE PL","20 COTTAGE PL","20 COTTAGE PL"
"930",76,"FRONT","ST","76 FRONT ST","76 FRONT ST","76 FRONT ST","76 FRONT ST"
"931",209,"GOLD","ST","209 GOLD ST","209 GOLD ST","209 GOLD ST","209 GOLD ST"
"932",52,"OAK","ST","52 OAK ST","52 OAK ST","52 OAK ST","52 OAK ST"
"933",53,"DUANE","ST","53 DUANE ST","53 DUANE ST","53 DUANE ST","53 DUANE ST"
"934",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"935",NA,"UNIVERSITY PL. & 10","PL","UNIVERSITY PL. & 10 PL","UNIVERSITY PL. & 10 PL","UNIVERSITY PL. & 10TH PL","UNIVERSITY PL. & 10TH PL"
"936",135,"WAVERLY PL","PL","135 WAVERLY PL","135 WAVERLY PL","135 WAVERLY PL","135 WAVERLY PL"
"937",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"938",125,"CEDAR","ST","125 CEDAR ST","125 CEDAR ST","125 CEDAR ST","125 CEDAR ST"
"939",NA,"GWICH","ST","GWICH ST","GWICH ST","GWICH ST","GWICH ST"
"940",97,"ORANGE","ST","97 ORANGE ST","97 ORANGE ST","97 ORANGE ST","97 ORANGE ST"
"941",NA," W 27, W N 27","ST","W 27, W N 27 ST","W 27, W N 27 ST","W 27TH, W N 27 ST","W 27TH, W N 27 ST"
"942",118,"WALL","ST","118 WALL ST","118 WALL ST","118 WALL ST","118 WALL ST"
"943",NA,"COM","ST","COM ST","COM ST","COM ST","COM ST"
"944",NA,"HOSPITAL","ST","HOSPITAL ST","HOSPITAL ST","HOSPITAL ST","HOSPITAL ST"
"945",NA,"W 30 & BROADWAY","AVE","W 30 & BROADWAY AVE","W 30 & BROADWAY AVE","W 30TH & BROADWAY AVE","W 30TH & BROADWAY AVE"
"946",NA,"BROOKLYN","ST","BROOKLYN ST","BROOKLYN ST","BROOKLYN ST","BROOKLYN ST"
"947",17,"DOMINICK","ST","17 DOMINICK ST","17 DOMINICK ST","17 DOMINICK ST","17 DOMINICK ST"
"948",NA,"HUDSON & W 13","ST","HUDSON & W 13 ST","HUDSON & W 13 ST","HUDSON & W 13TH ST","HUDSON & W 13TH ST"
"949",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"950",NA,"W FOOT 14","ST","W FOOT 14 ST","W FOOT 14 ST","W FOOT 14TH ST","W FOOT 14TH ST"
"951",56,"WATT","ST","56 WATT ST","56 WATT ST","56 WATT ST","56 WATT ST"
"952",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"953",105,"ESSEX","ST","105 ESSEX ST","105 ESSEX ST","105 ESSEX ST","105 ESSEX ST"
"954",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"955",448,"BROADWAY , AND 270 MOTT","AVE","448 BROADWAY , AND 270 MOTT AVE","FOUR HUNDRED FORTY-EIGHT BROADWAY , AND 270 MOTT AVE","448 BROADWAY , AND 270TH MOTT AVE","FOUR HUNDRED FORTY-EIGHT BROADWAY , AND 270TH MOTT AVE"
"956",151,"FRANKLIN","ST","151 FRANKLIN ST","151 FRANKLIN ST","151 FRANKLIN ST","151 FRANKLIN ST"
"957",NA,"WHICH IS THE ONLY PL TO FIND THEIR GENUINE MEDICINES","PL","WHICH IS THE ONLY PL TO FIND THEIR GENUINE MEDICINES PL","WHICH IS THE ONLY PL TO FIND THEIR GENUINE MEDICINES PL","WHICH IS THE ONLY PL TO FIND THEIR GENUINE MEDICINES PL","WHICH IS THE ONLY PL TO FIND THEIR GENUINE MEDICINES PL"
"958",NA,"4","ST","4 ST","4 ST","4TH ST","4TH ST"
"959",NA,"WASHINGTON","ST","WASHINGTON ST","WASHINGTON ST","WASHINGTON ST","WASHINGTON ST"
"960",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"961",NA,"E FOOT 26","ST","E FOOT 26 ST","E FOOT 26 ST","E FOOT 26TH ST","E FOOT 26TH ST"
"962",12,"B. AVE. AANDB","AVE","12 B. AVE. AANDB AVE","TWELVE B. AVE. AANDB AVE","12 B. AVE. AANDB AVE","TWELVE B. AVE. AANDB AVE"
"963",NA,"BOWERY NEAR HOUSTON","ST","BOWERY NEAR HOUSTON ST","BOWERY NEAR HOUSTON ST","BOWERY NEAR HOUSTON ST","BOWERY NEAR HOUSTON ST"
"964",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"965",NA,"BROADWAY & W 28","AVE","BROADWAY & W 28 AVE","BROADWAY & W 28 AVE","BROADWAY & W 28TH AVE","BROADWAY & W 28TH AVE"
"966",NA,"7 & AVE. D","AVE","7 & AVE. D AVE","7 & AVE. D AVE","7TH & AVE. D AVE","7TH & AVE. D AVE"
"967",NA," W 30","ST","W 30 ST","W 30 ST","W 30TH ST","W 30TH ST"
"968",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"969",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"970",77,"BROOME","ST","77 BROOME ST","77 BROOME ST","77 BROOME ST","77 BROOME ST"
"971",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"972",NA,"CONNECTICUT MUTUAL LIFE INSURANCE","ST","CONNECTICUT MUTUAL LIFE INSURANCE ST","CONNECTICUT MUTUAL LIFE INSURANCE ST","CONNECTICUT MUTUAL LIFE INSURANCE ST","CONNECTICUT MUTUAL LIFE INSURANCE ST"
"973",21,"AND 22","ST","21 AND 22 ST","21 AND 22 ST","21 AND 22ND ST","21 AND 22ND ST"
"974",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"975",191,"GREENE","ST","191 GREENE ST","191 GREENE ST","191 GREENE ST","191 GREENE ST"
"976",34,"SUFFOLK","ST","34 SUFFOLK ST","34 SUFFOLK ST","34 SUFFOLK ST","34 SUFFOLK ST"
"977",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"978",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"979",6,"6","ST","6 6 ST","6 6 ST","6 6TH ST","6 6TH ST"
"980",NA,"CLINTON CT.","CT","CLINTON CT. CT","CLINTON CT. CT","CLINTON CT. CT","CLINTON CT. CT"
"981",NA,"Ã¢ÂÂ SOUTH & JACKSON","ST","Ã¢ÂÂ SOUTH & JACKSON ST","Ã¢ÂÂ SOUTH & JACKSON ST","Ã¢ÂÂ SOUTH & JACKSON ST","Ã¢ÂÂ SOUTH & JACKSON ST"
"982",164,"LUDLOW","ST","164 LUDLOW ST","164 LUDLOW ST","164 LUDLOW ST","164 LUDLOW ST"
"983",NA,"11","ST","11 ST","11 ST","11TH ST","11TH ST"
"984",183,"THOMPSON","ST","183 THOMPSON ST","183 THOMPSON ST","183 THOMPSON ST","183 THOMPSON ST"
"985",NA,"184FULTN","ST","184FULTN ST","184FULTN ST","184THFULTN ST","184THFULTN ST"
"986",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"987",9,"AVE H","AVE","9 AVE H AVE","NINE AVE H AVE","9 AVE H AVE","NINE AVE H AVE"
"988",7,"8","ST","7 8 ST","7 8 ST","7 8TH ST","7 8TH ST"
"989",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"990",76,"MADISON","ST","76 MADISON ST","76 MADISON ST","76 MADISON ST","76 MADISON ST"
"991",NA,"9 & AVE. C","AVE","9 & AVE. C AVE","9 & AVE. C AVE","9TH & AVE. C AVE","9TH & AVE. C AVE"
"992",NA,"H. WMSBG","ST","H. WMSBG ST","H. WMSBG ST","H. WMSBG ST","H. WMSBG ST"
"993",34,"BOWERY","ST","34 BOWERY ST","34 BOWERY ST","34 BOWERY ST","34 BOWERY ST"
"994",56,"BWRY","ST","56 BWRY ST","56 BWRY ST","56 BWRY ST","56 BWRY ST"
"995",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"996",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"997",422,"GRAND","ST","422 GRAND ST","422 GRAND ST","422 GRAND ST","422 GRAND ST"
"998",NA,"BROADWAY & W 28","AVE","BROADWAY & W 28 AVE","BROADWAY & W 28 AVE","BROADWAY & W 28TH AVE","BROADWAY & W 28TH AVE"
"999",85,"BOWERY","ST","85 BOWERY ST","85 BOWERY ST","85 BOWERY ST","85 BOWERY ST"
"1000",NA,"","ST",NA,NA,NA,NA
"1001",13,"GREENWICH","ST","13 GREENWICH ST","13 GREENWICH ST","13 GREENWICH ST","13 GREENWICH ST"
"1002",94,"FULTON","ST","94 FULTON ST","94 FULTON ST","94 FULTON ST","94 FULTON ST"
"1003",516,"G.WICH","ST","516 G.WICH ST","516 G.WICH ST","516 G.WICH ST","516 G.WICH ST"
"1004",NA,"174","ST","174 ST","174 ST","174TH ST","174TH ST"
"1005",59,"VARICK","ST","59 VARICK ST","59 VARICK ST","59 VARICK ST","59 VARICK ST"
"1006",NA,"BOWERY & GRAND","ST","BOWERY & GRAND ST","BOWERY & GRAND ST","BOWERY & GRAND ST","BOWERY & GRAND ST"
"1007",NA,"","ST",NA,NA,NA,NA
"1008",NA,"COP","ST","COP ST","COP ST","COP ST","COP ST"
"1009",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"1010",51,"DIVISION","ST","51 DIVISION ST","51 DIVISION ST","51 DIVISION ST","51 DIVISION ST"
"1011",272,"BOWERY","ST","272 BOWERY ST","272 BOWERY ST","272 BOWERY ST","272 BOWERY ST"
"1012",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"1013",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"1014",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"1015",16,"ORANGE","ST","16 ORANGE ST","16 ORANGE ST","16 ORANGE ST","16 ORANGE ST"
"1016",172,"FORSYTH","ST","172 FORSYTH ST","172 FORSYTH ST","172 FORSYTH ST","172 FORSYTH ST"
"1017",548,"GRAND","ST","548 GRAND ST","548 GRAND ST","548 GRAND ST","548 GRAND ST"
"1018",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"1019",NA,"TWELH & AVE. A","AVE","TWELH & AVE. A AVE","TWELH & AVE. A AVE","TWELH & AVE. A AVE","TWELH & AVE. A AVE"
"1020",NA,"WEST OF 5 AVE AND AER NOVEMBER E 1185044 34   , NEAR MADISON AVE.","AVE","WEST OF 5 AVE AND AER NOVEMBER E 1185044 34   , NEAR MADISON AVE. AVE","WEST OF 5 AVE AND AER NOVEMBER E 1185044 34   , NEAR MADISON AVE. AVE","WEST OF 5TH AVE AND AER NOVEMBER E 1185044 34   , NEAR MADISON AVE. AVE","WEST OF 5TH AVE AND AER NOVEMBER E 1185044 34   , NEAR MADISON AVE. AVE"
"1021",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"1022",209,"FIH","ST","209 FIH ST","209 FIH ST","209 FIH ST","209 FIH ST"
"1023",431,"GRAND","ST","431 GRAND ST","431 GRAND ST","431 GRAND ST","431 GRAND ST"
"1024",NA,"IRON","ST","IRON ST","IRON ST","IRON ST","IRON ST"
"1025",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"1026",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"1027",NA,"TWELH & AVE. C","AVE","TWELH & AVE. C AVE","TWELH & AVE. C AVE","TWELH & AVE. C AVE","TWELH & AVE. C AVE"
"1028",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"1029",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"1030",29,"CATHARINE","ST","29 CATHARINE ST","29 CATHARINE ST","29 CATHARINE ST","29 CATHARINE ST"
"1031",3,".","ST","3 . ST","3 . ST","3 . ST","3 . ST"
"1032",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"1033",34,"CITY HALL PL.","PL","34 CITY HALL PL. PL","34 CITY HALL PL. PL","34 CITY HALL PL. PL","34 CITY HALL PL. PL"
"1034",NA,"AVE. B & TWELH","AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE"
"1035",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"1036",NA,"COU","ST","COU ST","COU ST","COU ST","COU ST"
"1037",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"1038",16,"HOWARD","ST","16 HOWARD ST","16 HOWARD ST","16 HOWARD ST","16 HOWARD ST"
"1039",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"1040",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"1041",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"1042",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"1043",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"1044",247,"HUDSN","ST","247 HUDSN ST","247 HUDSN ST","247 HUDSN ST","247 HUDSN ST"
"1045",11,"AVE H","AVE","11 AVE H AVE","ELEVEN AVE H AVE","11 AVE H AVE","ELEVEN AVE H AVE"
"1046",314,"9","ST","314 9 ST","314 9 ST","314 9TH ST","314 9TH ST"
"1047",170,"B.WAY , WESTRNH","ST","170 B.WAY , WESTRNH ST","170 B.WAY , WESTRNH ST","170 B.WAY , WESTRNH ST","170 B.WAY , WESTRNH ST"
"1048",16,"DOWNING","ST","16 DOWNING ST","16 DOWNING ST","16 DOWNING ST","16 DOWNING ST"
"1049",NA,"AVE. B & TWELH","AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE"
"1050",NA,"AVE B & E 13","AVE","AVE B & E 13 AVE","AVE B & E 13 AVE","AVE B & E 13TH AVE","AVE B & E 13TH AVE"
"1051",NA,"JACKSON & GRAND","ST","JACKSON & GRAND ST","JACKSON & GRAND ST","JACKSON & GRAND ST","JACKSON & GRAND ST"
"1052",40,"BEEKMAN","ST","40 BEEKMAN ST","40 BEEKMAN ST","40 BEEKMAN ST","40 BEEKMAN ST"
"1053",65,"DIVISION","ST","65 DIVISION ST","65 DIVISION ST","65 DIVISION ST","65 DIVISION ST"
"1054",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"1055",159,"AVE. C","AVE","159 AVE. C AVE","ONE HUNDRED FIFTY-NINE AVE. C AVE","159 AVE. C AVE","ONE HUNDRED FIFTY-NINE AVE. C AVE"
