,hn_1,best_match
12111,265.0,E 20
12112,450.0,MONROE
12113,,AVE E 2C 24
12114,,H CONFEC
12115,31.0,FRANKFORT
12116,130.0,AVE 10
12117,240.0,MOTT
12118,,
12119,54.0,DUANE
12120,169.0,K LLTH
12121,245.0,GRAND
12122,,AVE E 2C 24
12123,1.0,S KNAPP PL
12124,,
12125,178.0,AVE 6
12126,64.0,PRINCE
12127,236.0,2
12128,20.0,AVE B
12129,41.0,SPRING
12130,45.0,SPRING
12131,204.0,DELANCEY
12132,54.0,CHARLTON
12133,1.0,S KNAPP PL
12134,283.0,MOTT
12135,,
12136,121.0,
12137,,
12138,98.0,PITT
12139,353.0,GREENWICH
12140,56.0,
12141,,11
12142,753.0,BROADWAY
12143,56.0,W LLTH
12144,22.0,3
12145,379.0,AVE 6
12146,129.0,
12147,,WESTCHESTER
12148,44.0,ALY 3
12149,252.0,AVE 10
12150,49.0,ELIZABETH
12151,9.0,WOOSTER
12152,110.0,WOOSTER
12153,34.0,E BROADWAY
12154,15.0,AVE 4
12155,126.0,BROOME
12156,168.0,ELIZABETH
12157,533.0,4
12158,15.0,WALL
12159,,E 33D & AVE 3
12160,28.0,THOMPSON
12161,101.0,GOLD
12162,172.0,AVE A
12163,63.0,BAYARD
12164,49.0,ELIZABETH
12165,,W 38 & AVE 9
12166,238.0,W 16
12167,17.0,AVE 1
12168,103.0,W 24
12169,218.0,MONROE
12170,,W 32D & AVE 8
12171,185.0,AVE 9
12172,688.0,WASHINGTON
12173,174.0,W 15
12174,23.0,CHARLES
12175,665.0,GREENWICH
12176,,AVE E 1C 26
12177,167.0,GREENWICH
12178,141.0,AND AMOS
12179,3.0,EXTRA
12180,19.0,WILLIAM
12181,,GREENPOINT
12182,168.0,ELIZABETH
12183,,
12184,302.0,RIVINGTON
12185,72.0,W 18
12186,111.0,W 28
12187,79.0,ORANGE
12188,447.0,4
12189,96.0,CHARLTON
12190,,
12191,60.0,WALL
12192,60.0,WALL
12193,30.0,AVE 2
12194,128.0,PERRY
12195,160.0,ELDRIDGE
12196,129.0,W 15
12197,,W 34 & AVE 10
12198,164.0,ALLEN
12199,30.0,DELANCEY
12200,43.0,MARKET
12201,114.0,PITT
12202,60.0,CLARKSON
12203,104.0,WALL
12204,89.0,HENRY
12205,651.0,4
12206,20.0,ESSEX
12207,80.0,BROADWAY
12208,164.0,WOOSTER
12209,92.0,7
12210,383.0,AVE 2
12211,48.0,CANAL
12212,232.0,MULBERRY
12213,,AVE W 9C 23D
12214,136.0,W 28
12215,60.0,
12216,403.0,ALY 3
12217,,AVE W 7C 22D
12218,,W 31 & AVE 9
12219,60.0,G WICH
12220,156.0,E 27
12221,,E 24 & AVE 1
12222,288.0,7
12223,285.0,3
12224,94.0,NORFOLK
12225,44.0,OLIVER
12226,,3F CLINTON PL
12227,113.0,CHERRY
12228,134.0,THOMPSON
12229,309.0,HOUSTON
12230,133.0,W 21
12231,138.0,KE BROADWAY
12232,52.0,AVE A
12233,31.0,PITT
12234,4.0,BEDFORD
12235,283.0,AVE 6
12236,221.0,W 19
12237,71.0,HESTER
12238,307.0,EAST
12239,221.0,
12240,,
12241,52.0,THOMPSON
12242,25.0,WILLETT
12243,124.0,LEWIS
12244,380.0,CHERRY
12245,293.0,BROADWAY
12246,696.0,WATER
12247,696.0,WATER
12248,,E 16 & nan
12249,335.0,6
12250,345.0,4
12251,70.0,AVE 9
12252,30.0,BEEKMAN
12253,634.0,BROADWAY
12254,8.0,
12255,3.0,CATHARINE SLIP
12256,74.0,4
12257,12.0,WILLETT
12258,734.0,GREENWICH
12259,,NEW CITY
12260,295.0,MADISON
12261,122.0,COLUMBIA
12262,10.0,FRANKLIN
12263,7.0,LEROY
12264,26.0,SUFFOLK
12265,39.0,WATTS
12266,17.0,COEN
12267,,S BARNUM
12268,165.0,E 11
12269,,SCHOHARIE
12270,127.0,RIV
12271,23.0,NORFOLK
12272,,CABINETMAKER AND PREMI
12273,190.0,CANAL
12274,142.0,LAURENS
12275,438.0,HUDSON
12276,36.0,
12277,211.0,2
12278,153.0,WOOSTER
12279,,W MSBURG
12280,56.0,DUANE
12281,82.0,W 17
12282,,E 40 & AVE 3
12283,,W 30 & AVE 8
12284,39.0,LEONARD
12285,36.0,VANDAM PE PE AP AE ROA
12286,168.0,W 22D
12287,649.0,WATER
12288,3.0,GOERCK
12289,,W 2IST 22
12290,54.0,ALLEN
12291,4.0,MECHANICS
12292,283.0,AVE 6
12293,38.0,CORNELIA
12294,561.0,GREENWICH
12295,87.0,LEWIS
12296,47.0,ORANGE
12297,,452GRAND
12298,28.0,SHERIFF
12299,81.0,NASSAU
12300,600.0,GRAND
12301,220.0,W 17T
12302,44.0,AVE 8
12303,8.0,BAYARD
12304,95.0,ALY D
12305,9.0,12
12306,8.0,BAYARD
12307,16.0,CHERRY
12308,12.0,BETHUNE
12309,8.0,AVE 8 & W 33D
12310,71.0,CEDAR
12311,44.0,AVE D
12312,71.0,JACKSON
12313,,W 18 & AVE 7
12314,47.0,CHARLTON
12315,186.0,WILLIAM
12316,87.0,CEDAR
12317,,W 22D
12318,86.0,HESTER
12319,517.0,BROADWAY
12320,341.0,6
12321,1.0,BARCLAY 22 CITY HALL PL
12322,9.0,AVE 9 & W 42D
12323,153.0,WOOSTER
12324,32.0,SPRING
12325,141.0,W 25
12326,128.0,BARROW
12327,,
12328,423.0,WATER
12329,30.0,LEONARD
12330,16.0,BEDFORD
12331,258.0,G WICH
12332,30.0,HAMILTON
12333,656.0,WATER
12334,5.0,LEROY PL
12335,204.0,W 19
12336,242.0,AVE 3
12337,,
12338,155.0,CHERRY
12339,183.0,ESSEX
12340,93.0,EK 11
12341,205.0,GRAND
12342,123.0,VARICK
12343,213.0,ELIZABETH
12344,87.0,WATL
12345,,HOBOKEN
12346,66.0,ORANGE
12347,66.0,ORANGE
12348,171.0,3
12349,91.0,SHERIFF
12350,65.0,BEEKMAN
12351,228.0,GREENWICH
12352,,WASHINGTON MARKET
12353,,46
12354,21.0,MOTT
12355,156.0,HOUSTON
12356,23.0,LEONARD
12357,,WILLIAMSBURG
12358,,AMAAA PAD A TI LAE AKE SO OE EE EAE
12359,33.0,PINE
12360,33.0,PINE
12361,153.0,FRANKLIN
12362,,WILLIAMSBURG
12363,118.0,AVE 1
12364,60.0,DIVISION
12365,8.0,CENTRE MKT PL
12366,2.0,CENTRE MARKET PL
12367,8.0,CENTRE MARKET PL
12368,60.0,DIVISION
12369,85.0,CHARLTON
12370,,
12371,400.0,10
12372,83.0,W 11
12373,78.0,S MARK PL
12374,91.0,CANNON
12375,288.0,7
12376,95.0,E 11
12377,56.0,GOLD
12378,403.0,AVE 2
12379,,RIDGE
12380,114.0,NORFOLK
12381,12.0,WALL
12382,384.0,WASHINGTON
12383,6.0,3
12384,192.0,MADISON
12385,243.0,DELANCEY
12386,16.0,STANTON
12387,11.0,MARKET
12388,1.0,WAVERLEY PL
12389,173.0,HESTER
12390,24.0,CITY HALL PL
12391,410.0,CHERRY
12392,4.0,DUANE
12393,23.0,CHATHAM
12394,6994.0,WASHINGTON
12395,,B KLYN
12396,75.0,WHITE
12397,153.0,PERRY
12398,42.0,AVE 1
12399,16.0,THOMAS
12400,285.0,3
12401,42.0,AVE 1
12402,76.0,E 22D
12403,42.0,BEDFORD
12404,125.0,PERRY
12405,58.0,COLUMBIA
12406,86.0,PIKE SL
12407,17.0,KIN
12408,4.0,STONE
12409,128.0,CHARLTON
12410,17.0,TROY
12411,116.0,E 27
12412,648.0,WASHINGTON
12413,102.0,BARROW
12414,124.0,LEWIS
12415,55.0,SPRING
12416,116.0,DUANE
12417,808.0,WASHINGTON
12418,381.0,6
12419,194.0,E 11
12420,161.0,GREENE
12421,564.0,GRAND
12422,156.0,LEWIS
12423,581.0,BROOME
12424,66.0,BEDFORD
12425,199.0,AVE 6
12426,189.0,ELIZABETH
12427,,
12428,166.0,LUDLOW
12429,123.0,MAIDEN LN
12430,109.0,THOMPSON
12431,504.0,HOUSTON
12432,,NEN MONE ELEN REAM DM NHE AR RRR NIA
12433,280.0,W 17
12434,7.0,1
12435,472.0,PEARL
12436,813.0,BROADWAY
12437,124.0,KE 0
12438,312.0,WASHINGTON
12439,149.0,LEONARD
12440,383.0,CHERRY
12441,34.0,
12442,314.0,9
12443,114.0,CHURCH
12444,,AVE AND & W 32D
12445,235.0,BWRY
12446,156.0,LEWIS
12447,,E 28 & AVE 2
12448,63.0,NASSAU
12449,,HIGHBRIDGE
12450,118.0,FRANKLIN
12451,,FE 23D & AVE 2
12452,247.0,SPRING
12453,40.0,DEY
12454,27.0,RIDGE
12455,74.0,BROOME
12456,59.0,JAMES
12457,36.0,CLARKSON
12458,,HOBKN
12459,134.0,DELANCEY
12460,29.0,BROADWAY
12461,52.0,WATER
12462,381.0,WASHINGTON
12463,14.0,CLARKSON
12464,44.0,WARREN
12465,147.0,AVE 2
12466,,WMSBURG
12467,41.0,RIVINGTON
12468,274.0,RIVINGTON
12469,276.0,RIVNGTN
12470,103.0,LEXINGTON AVE
12471,109.0,LEONARD
12472,109.0,LEONARD
12473,172.0,E 27
12474,186.0,AMITY
12475,13.0,LAMARTINE PL
12476,143.0,HAMMOND
12477,14.0,MOTT
12478,35.0,CLINTON
12479,1.0,TROY
12480,83.0,IRVING PL
12481,266.0,DIVISION
12482,132.0,CHATHAM
12483,275.0,6
12484,68.0,AVE A
12485,,E 39 & AVE 2
12486,8.0,S WILLIAM
12487,48.0,ROBINSON
12488,90.0,AVE B
12489,134.0,LUDLOW
12490,35.0,AVE D
12491,95.0,HUDSAN
12492,50.0,1 LOMPSON
12493,88.0,PRINCE
12494,22.0,AVE 7
12495,114.0,LEWIS
12496,33.0,OLIVER
12497,31.0,COENTIES SL
12498,18.0,AVE 1
12499,151.0,W 40
12500,159.0,ALLEN
12501,225.0,W 24
12502,,W 13 & HUDSON
12503,106.0,AVE 10
12504,,W 30 & AVE 8
12505,179.0,W 25
12506,17.0,MOTT
12507,164.0,WOOSTR
12508,77.0,E BROADWAY
12509,,26
12510,,E 26 & AVE 4
12511,130.0,AVE 10
12512,5.0,AMITY
12513,35.0,E 16
12514,,JERSEY CITY
12515,,
12516,7.0,
12517,96.0,HICKS BRHLYN
12518,149.0,WATER
12519,138.0,ELM
12520,138.0,ELM
12521,69.0,FORSYTH
12522,202.0,WOOSTER
12523,159.0,SOUTH
12524,6.0,YORK
12525,158.0,
12526,340.0,61737
12527,325.0,SPRING
12528,218.0,SPRING
12529,50.0,GOUVERNEUR
12530,125.0,
12531,42.0,HORATIO
12532,89.0,NASSAU
12533,283.0,AVE 6
12534,236.0,2
12535,109.0,W 3IST
12536,70.0,AVE C 70 AVE C
12537,,W 40 & AVE 6
12538,380.0,CHERRY
12539,60.0,LEROY
12540,45.0,W BROADWAY
12541,372.0,AVE 3
12542,3.0,W 19
12543,237.0,G WICH
12544,217.0,MERCER
12545,,W 32D & AVE 10
12546,332.0,WATER
12547,309.0,BOWERY
12548,,E 26 & LEX AVE
12549,15.0,WALL S BARNUM
12550,182.0,E 24
12551,49.0,5
12552,67.0,UNION PL
12553,4.0,MARKET
12554,49.0,5
12555,269.0,BLEECKER
12556,195.0,VARICK
12557,,W 25 & AVE 7
12558,265.0,E BROADWAY
12559,,
12560,305.0,6
12561,,CONNECTICUT
12562,269.0,CHERRY
12563,102.0,AVE D
12564,55.0,MANGIN
12565,188.0,WATER
12566,225.0,HUDSON
12567,38.0,RIDGE
12568,151.0,STANTON
12569,252.0,AVE 7
12570,66.0,MORTON
12571,554.0,GRAND
12572,233.0,ELIZABETH
12573,534.0,WATER
12574,233.0,ELIZABETH
12575,97.0,LEWIS
12576,7.0,PINE
12577,224.0,W 28
12578,5.0,MINETTA
12579,26.0,FACTORY
12580,27.0,BROOME
12581,42.0,ALLEN
12582,308.0,8
12583,293.0,
12584,259.0,B 25
12585,216.0,SULLIVAN
12586,13.0,ROSE
12587,56.0,CENTRE
12588,196.0,MADISON
12589,290.0,W 18 EE AE
12590,108.0,W 24
12591,102.0,CDR
12592,89.0,PEARL
12593,98.0,READE
12594,96.0,COLUMBIA
12595,138.0,FORSYTH
12596,21.0,N NASSAU Y HOTL
12597,9.0,CEDAR
12598,24.0,HUDSON
12599,13.0,ROSE
12600,13.0,ROSE
12601,143.0,W 17
12602,157.0,RYNGTON
12603,334.0,W 24
12604,133.0,GOERCK
12605,126.0,AVE C
12606,,35 & AVE 3
12607,,W 29 & AVE 10
12608,121.0,CANAL
12609,73.0,HORATIO
12610,37.0,OLIVER
12611,117.0,LAURENS
12612,42.0,RIDGE
12613,100.0,SULLIVAN
12614,128.0,HAMMOND
12615,121.0,CANAL
12616,49.0,NORFOLK
12617,76.0,DIVISION
12618,130.0,CANNON
12619,228.0,CANAL
12620,301.0,3
12621,282.0,W 19
12622,47.0,ELDRIDGE
12623,47.0,ELDRIDGE
12624,40.0,SUFFOLK
12625,26.0,MONROE
12626,40.0,KING
12627,107.0,2
12628,,E 23D & AVE 3
12629,167.0,4
12630,677.0,WASHINGTON
12631,189.0,W 20
12632,253.0,AVE 48 NEW CITY HALL
12633,316.0,FRANKLIN SQ
12634,295.0,W 24
12635,274.0,WATER
12636,142.0,WALKER
12637,142.0,WALKER
12638,274.0,WALKER
12639,114.0,CHRISTOPHER
12640,71.0,AVE 3
12641,198.0,AVE 3
12642,142.0,WALKER
12643,333.0,6
12644,,JERSEY
12645,159.0,3
12646,94.0,DUANE
12647,96.0,ESSEX
12648,38.0,COMMERCE
12649,36.0,F 18
12650,48.0,ALLEN
12651,3.0,N MOORE
12652,71.0,AVE 3
12653,361.0,BROADWAY
12654,152.0,BROOME
12655,66.0,RIDGE
12656,171.0,3
12657,254.0,WILLIAM
12658,8.0,TRINITY PL
12659,160.0,HESTER
12660,92.0,PITT
12661,124.0,STANTON
12662,196.0,W 30
12663,1.0,AND 2
12664,2.0,GOUVERNEUR
12665,19.0,STONE
12666,180.0,RIVINGTON
12667,76.0,E 14
12668,,
12669,,14
12670,16.0,AVE 6
12671,94.0,MURRAY
12672,143.0,
12673,143.0,BARROW
12674,35.0,AMOS
12675,71.0,NASSAU 35 AMOS
12676,8.0,VANDEWATER
12677,70.0,AVE B
12678,69.0,G WICH
12679,124.0,MACDOUGAL
12680,52.0,WOOSTER
12681,7.0,LEROY PL
12682,24.0,W WASHINGTON TON PL
12683,135.0,E 24
12684,4.0,PARK PL
12685,302.0,BROADWAY
12686,302.0,BROADWAY
12687,302.0,BROADWAY
12688,302.0,BROADWAY
12689,,WILLIAMSBURG
12690,214.0,G WICH
12691,214.0,G WICH
12692,214.0,GREENWICH
12693,50.0,WALL
12694,65.0,WALL
12695,65.0,WALL
12696,,W 37 & AVE 8
12697,30.0,LEX TON AVE
12698,182.0,W 18
12699,131.0,W BROADWAY
12700,214.0,BROADWAY 197
12701,,15
12702,197.0,W 15
12703,315.0,4
12704,1.0,HANOVER
12705,464.0,WASHINGTON
12706,42.0,AND ALLEN
12707,309.0,HOUSTON
12708,170.0,WALKER
12709,28.0,HESTER
12710,105.0,
12711,245.0,FITTH
12712,254.0,CANAL
12713,190.0,W 17
12714,,W 29 & AVE 8
12715,182.0,ELIZABETH
12716,95.0,MULBERRY
12717,182.0,ELIZABETH
12718,182.0,ELIZABETH
12719,170.0,ELIZABETH
12720,284.0,MULBERRY
12721,85.0,4
12722,81.0,BEDFORD
12723,515.0,GRAND
12724,7.0,AND 8
12725,146.0,4
12726,285.0,HOUSTN
12727,146.0,4
12728,146.0,4
12729,195.0,DELANCEY
12730,68.0,JACKSON
12731,40.0,4
12732,48.0,LAURENS 48 LAURNS
12733,,W 26 & AVE 8
12734,319.0,RIVINGTON
12735,16.0,THOMAS
12736,134.0,NORFK
12737,158.0,W BROADWAY
12738,86.0,W 16
12739,205.0,VARICK
12740,144.0,PEARL
12741,172.0,
12742,172.0,FULTON
12743,162.0,W 20
12744,59.0,WILLETT
12745,61.0,MULBERRY
12746,186.0,FULTON
12747,,H AND 4 CORNELIA
12748,10.0,ING
12749,152.0,CHAMBERS AND 10 WASHING
12750,50.0,CLARKSON
12751,76.0,JANE
12752,672.0,GREENWICH
12753,17.0,GRAMERCY PARK
12754,17.0,GRA
12755,220.0,12
12756,20.0,E 20
12757,106.0,WALL
12758,28.0,LUDLOW
12759,17.0,PRINCE
12760,,BKLYN
12761,,
12762,25.0,ELM
12763,57.0,AVE A
12764,542.0,BROOME
12765,72.0,GRAND
12766,241.0,DIVISN
12767,129.0,THOMPSON
12768,84.0,DIVISION
12769,42.0,DEY
12770,131.0,W 19
12771,,W 30 & AVE 7
12772,,
12773,67.0,FORSYTH
12774,23.0,WASHINGTON MAR
12775,109.0,AND SUFFOLK
12776,396.0,G WICH
12777,170.0,ELIZABETH
12778,36.0,COLUMBIA
12779,105.0,BAYARD
12780,22.0,AVE A
12781,107.0,RIDGE
12782,94.0,PRINCE
12783,410.0,AVE 3
12784,68.0,BROOME
12785,26.0,RECTOR
12786,,AND DEALER IN
12787,,PHILADELPHIA
12788,84.0,KING
12789,199.0,DIVISION
12790,155.0,2
12791,192.0,2
12792,189.0,HOUSTON
12793,149.0,BROOME
12794,,5 & AVE A
12795,24.0,
12796,125.0,3
12797,557.0,4
12798,176.0,AVE 3
12799,,WILLIAMSBURG
12800,294.0,
12801,55.0,BROOME
12802,,CLOTHING ESTAB
12803,62.0,JOHN
12804,158.0,FORSYTH
12805,158.0,7
12806,126.0,ESSEX
12807,372.0,10
12808,18.0,CLARKSON
12809,133.0,ALLEN
12810,15.0,BEDFORD
12811,251.0,STANTON
12812,232.0,CHURCH
12813,18.0,WEST 51 DEY
12814,,W 19 & AVE 8
12815,,CAPS
12816,163.0,AVE 6
12817,102.0,LEWIS
12818,158.0,11
12819,211.0,STANTON
12820,211.0,STANTON
12821,10.0,WALNUT
12822,416.0,10
12823,228.0,BROOME
12824,67.0,AVE A
12825,107.0,WALKER
12826,,BROADWAY
12827,,21
12828,182.0,ELIZABETH 182 ELIZABETH
12829,76.0,LUDLOW
12830,190.0,W 20
12831,83.0,WALKER
12832,,W MSBURG
12833,141.0,3
12834,164.0,E 27
12835,42.0,READE
12836,32.0,SCAMMEL
12837,58.0,VANDAM
12838,56.0,MADISON
12839,37.0,GOERCK
12840,19.0,AVE 6
12841,319.0,8
12842,88.0,CHRYSTIE
12843,109.0,W 16
12844,,
12845,152.0,LEROY
12846,38.0,AND SCAMMEL
12847,44.0,THOMAS
12848,126.0,GREENWICH
12849,,W 32D & AVE 9
12850,39.0,AVE A
12851,81.0,CROSBY
12852,147.0,DUANE
12853,300.0,BROADWAY
12854,307.0,HOUSTON
12855,21.0,JANE
12856,811.0,BROADWAY
12857,16.0,W 13
12858,407.0,GRAND
12859,146.0,ELM
12860,146.0,ELM
12861,75.0,VARICK
12862,42.0,CLARKSON
12863,172.0,SPRING
12864,172.0,THOMPSON
12865,516.0,HUDSON 151 AND
12866,,W 4C 16
12867,,W 16
12868,276.0,STANTON
12869,55.0,TRINITY PL
12870,65.0,PROSPECT
12871,263.0,W 16
12872,360.0,MADISON
12873,168.0,AVE 8
12874,665.0,S WATER
12875,41.0,4
12876,83.0,WALL
12877,,CATHARINE & MADISON
12878,130.0,E BROADWAY
12879,178.0,FORSYTH
12880,417.0,CHERRY
12881,276.0,AVE 8
12882,92.0,DELANCEY
12883,296.0,W 14
12884,418.0,WEST
12885,113.0,W 20
12886,,W 40 & AVE 5
12887,240.0,AVE 6
12888,37.0,PEARL
12889,76.0,BROOME
12890,104.0,OLIVER
12891,53.0,DEY
12892,46.0,6
12893,,W 25 & AVE 8
12894,276.0,AVE 8
12895,114.0,LEONARD
12896,180.0,HEURY
12897,29.0,COMMERCE
12898,164.0,FRONT
12899,358.0,AVE 3
12900,163.0,CHRYSTIE
12901,6.0,DOVER
12902,158.0,WOOSTER
12903,121.0,F ORSYTH
12904,202.0,DELANCEY
12905,62.0,OLIVER
12906,50.0,HAMERSLEY
12907,70.0,1
12908,128.0,SPRING
12909,6.0,DOVER
12910,50.0,HAMERSLEY
12911,6.0,DOVER
12912,14.0,ANTHONY
12913,91.0,HENRY
12914,632.0,BROADWAY
12915,12.0,BATAVIA
12916,632.0,BROADWAY
12917,164.0,FRONT
12918,53.0,WARREN
12919,53.0,WARREN
12920,92.0,PRINCE
12921,170.0,CHRYSTIE
12922,231.0,BOWERY
12923,58.0,LAIGHT
12924,220.0,ELIZABETH
12925,58.0,LAIGHT
12926,226.0,MULBERRY
12927,182.0,2
12928,3.0,S KNAPP PL
12929,3014.0,BOWERY
12930,53.0,LAIGHT
12931,235.0,BROOME
12932,,HOBOKEN
12933,266.0,E 13
12934,218.0,5
12935,26.0,RIVINGTON
12936,434.0,DIVISION
12937,43.0,AND DIVISN
12938,50.0,CHRYSTIE
12939,122.0,W 19
12940,99.0,E 11
12941,48.0,CHRYSTIE
12942,226.0,W 26
12943,48.0,HAMILTON
12944,14.0,HAMMOND
12945,4.0,ALBION PL
12946,,CONN
12947,347.0,RIVINGTON
12948,109.0,W 20
12949,3.0,
12950,471.0,BROADWAY
12951,74.0,WILLIAM
12952,180.0,SPRING
12953,3674.0,BOWERY
12954,141.0,SPRING
12955,36.0,GREAT JONES
12956,4.0,ALBION PL
12957,143.0,FRONT
12958,322.0,BLEKR
12959,114.0,LEROY
12960,21.0,BOND
12961,73.0,AVE 6
12962,9.0,AND 10
12963,14.0,CHESNUT
12964,477.0,GREENWICH
12965,15.0,RENWICK
12966,57.0,CARMINE
12967,37.0,ELIZABETH
12968,10.0,W 27
12969,456.0,PEARL
12970,82.0,ALLEN
12971,225.0,W 28
12972,257.0,BROAD 66 FRANKFORT
12973,74.0,UNIVERSITY PL
12974,20.0,CLARKSON
12975,120.0,HENRY
12976,376.0,BROADWAY
12977,157.0,MADISON
12978,32.0,DOWNING
12979,50.0,BARCLAY
12980,35.0,PEARL
12981,88.0,BAYARD
12982,,HESTER
12983,165.0,G WICH
12984,13.0,RECTOR
12985,2134.0,AVE 8
12986,110.0,READE
12987,77.0,CHATHAM
12988,51.0,LAURENS
12989,77.0,BOWERY
12990,48.0,AVE 1
12991,10.0,DUTCH
12992,120.0,RIVINGTON
12993,20.0,BEWAY
12994,418.0,WEST
12995,41.0,ORCHARD
12996,,W 23D & AVE 5
12997,41.0,ORCHARD
12998,31.0,AMOS
12999,197.0,9
13000,113.0,FORSYTH
13001,155.0,LEWIS
13002,292.0,4
13003,64.0,TROY
13004,177.0,W 21
13005,28.0,LEWIS
13006,36.0,LUDLOW
13007,23.0,MERCER
13008,214.0,CHURCH
13009,214.0,CHURCH
13010,,
13011,11.0,WILLIAM
13012,4.0,BOWLING GREEN
13013,112.0,AVE D
13014,195.0,SPRING
13015,,WILLIAMSBURG
13016,,E 27 & MADISON AVE
13017,176.0,E BROADWAY
13018,22.0,MORRIS
13019,181.0,BROADWAY
13020,23.0,9
13021,,ASTOR
13022,58.0,10
13023,93.0,FULTON 8 CHAMBERS
13024,143.0,WATER
13025,52.0,WALL
13026,260.0,AVE 8
13027,43.0,JOHN
13028,477.0,GREENWICH
13029,109.0,RIVINGTON
13030,42.0,BEDFORD
13031,114.0,HAMMOND
13032,23.0,9
13033,144.0,BROAD
13034,33.0,E 27
13035,95.0,LUDLOW
13036,19.0,CORNELIA
13037,62.0,LISPENARD
13038,98.0,CLINTON
13039,175.0,BLEECKER
13040,9.0,CHRYSTIE
13041,35.0,GREENWICH
13042,503.0,WASHINGTON
13043,77.0,GRAND
13044,149.0,MADISON
13045,43.0,JOHN
13046,88.0,W 20
13047,24.0,ABINGDON PL
13048,196.0,W 18
13049,,BROOKLYN
13050,54.0,BROAD
13051,,PEEKSKILL
13052,,BROOKLYN
13053,23.0,9
13054,190.0,CHURCH
13055,53.0,WARREN
13056,56.0,JOHN
13057,30.0,ANN
13058,256.0,CANAL
13059,17.0,CHATHAM
13060,,
13061,554.0,BROADWAY
13062,,BROOKLYN
13063,45.0,9
13064,,PEEKSKILL
13065,118.0,BROADWAY
13066,5.0,WALL
13067,67.0,WALL
13068,107.0,JOHN
13069,33.0,ELIZABETH
13070,,W 40 & AVE 9
13071,112.0,ALY D
13072,402.0,BROOME
13073,386.0,BLEECKER
13074,,W 3LSTN ALY 8
13075,12.0,12
13076,402.0,BROOME
13077,550.0,HOUSTON
13078,9.0,12
13079,230.0,MULBERRY
13080,37.0,W 13
13081,72.0,WATER ELIZABETHTOWN
13082,,W 27 & AVE 7
13083,13.0,OLD SL 550 HOUSTON
13084,208.0,7
13085,66.0,SPRNG
13086,,JERSEY CITY
13087,13.0,OLD SLIP
13088,419.0,AVE 6
13089,75.0,BROOME
13090,38.0,NEW
13091,200.0,FULTON
13092,86.0,CANNON
13093,24.0,WHITE
13094,546.0,BROADWAY
13095,,LEXINGTON AVE 3LST
13096,546.0,BROADWAY
13097,124.0,MONROE
13098,8.0,CANNON
13099,10.0,CLARKSON
13100,237.0,DELANCEY
13101,88.0,E 28
13102,36.0,AVE D
13103,40.0,TROY
13104,4.0,AND 5
13105,277.0,BROOME
13106,,W 37 & AVE 10
13107,175.0,W 14
13108,82.0,HAMERSLEY
13109,176.0,WALKER
13110,,W 29 & AVE 6
13111,,W 27 & AVE 7
13112,47.0,ORCHARD
13113,31.0,2
13114,5.0,JERSEY
13115,28.0,CORNELIA
13116,137.0,WASHINGTON
13117,59.0,CENTRE
13118,238.0,AVE 1
13119,12.0,12
13120,86.0,LAURENS
13121,110.0,FE BROADWAY
13122,18.0,BOND
13123,18.0,BOND
13124,18.0,BOND
13125,,21 & BROADWAY
13126,3.0,VANDAM
13127,61.0,NASSAU 191 MOTT
13128,113.0,NASSAU
13129,227.0,ELIZABETH
13130,78.0,NASSAU
13131,,22D
13132,75.0,GOLD
13133,136.0,BARROW
13134,75.0,AVE C
13135,,3IST & AVE 8
13136,,
13137,8.0,
13138,,WIMSBG
13139,17.0,AVE 4
13140,,ATLANTIC & POWERS
13141,,E 26 & AVE 3
13142,9.0,LAIGHT
13143,73.0,W BROADWAY
13144,,AGENT FOR
13145,,MANUFACTURER OF
13146,88.0,AVE B
13147,10.0,VANDEWATER
13148,105.0,LIBERTY
13149,91.0,FRONT
13150,82.0,MULBERRY
13151,53.0,MADISON
13152,139.0,W 13
13153,188.0,LUDLOW
13154,245.0,9
13155,,
13156,206.0,7
13157,374.0,BROOME
13158,,12IST & AVE 3
13159,228.0,VARICK
13160,53.0,LEX AVE
13161,34.0,CITY HALL PL
13162,244.0,AVE 6
13163,312.0,W 27
13164,61.0,WALL
13165,132.0,CHRYSTIE
13166,106.0,MULBERRY
13167,85.0,ELM
13168,139.0,WASHINGTON
13169,78.0,CENTRE
13170,15.0,CITY HALL PL
13171,321.0,5
13172,492.0,G WICH
13173,106.0,BROADWAY
13174,,
13175,,W 32D & AVE 9
13176,218.0,W 17T
13177,419.0,AVE 6
13178,197.0,BLEKR
13179,7.0,AND 8
13180,131.0,MOTT
13181,124.0,GREENWICH AVE
13182,97.0,CHARLTON
13183,,WMSBG
13184,37.0,ELIZABETH
13185,601.0,WASHINGTON
13186,63.0,CHRYSTIE
13187,9.0,AVE 9 & W 29
13188,4.0,MADISON
13189,,12 H
13190,,UNIVERSITY PL
13191,69.0,KING
13192,359.0,AVE 3
13193,129.0,W 13
13194,16.0,SECND
13195,,BKLYN
13196,1.0,ALLEN
13197,55.0,SPRIN
13198,332.0,FRONT
13199,160.0,W 16
13200,71.0,GOERCK
13201,601.0,WASHINGTON
13202,223.0,W 28
13203,554.0,PEARL
13204,129.0,W 13
13205,,W 32D & AVE 10
13206,157.0,MONROE
13207,127.0,
13208,298.0,PEARL
13209,77.0,MARKET 12
13210,11.0,SULLIVAN
13211,,E 18 & AVE 3
13212,245.0,9
13213,,WMUSBURG
13214,39.0,9
